Stage,Body,Window,Type,Raw_Count,Total_Area,Avg_Area
Dissipation,20001143,4,Conjunction,598,9512.0,15.90999984741211
Dissipation,20001143,5,Opposition,784,15186.0,19.3700008392334
Dissipation,20001143,5,Conjunction,760,12182.0,16.030000686645508
Dissipation,20001144,1,Opposition,141,1688.0,11.970000267028809
Dissipation,20001144,1,Conjunction,150,2174.0,14.489999771118164
Dissipation,20001144,2,Opposition,318,4416.0,13.890000343322754
Dissipation,20001144,2,Conjunction,300,4562.0,15.210000038146973
Dissipation,20001144,3,Opposition,482,6943.0,14.399999618530273
Dissipation,20001144,3,Conjunction,435,6757.0,15.529999732971191
Dissipation,20001144,4,Opposition,655,9286.0,14.180000305175781
Dissipation,20001144,4,Conjunction,584,9104.0,15.59000015258789
Dissipation,20001144,5,Opposition,813,11834.0,14.5600004196167
Dissipation,20001144,5,Conjunction,730,12056.0,16.520000457763672
Dissipation,20001149,1,Opposition,142,1872.0,13.180000305175781
Dissipation,20001149,1,Conjunction,179,2959.0,16.530000686645508
Dissipation,20001149,2,Opposition,301,4192.0,13.930000305175781
Dissipation,20001149,2,Conjunction,330,5276.0,15.989999771118164
Dissipation,20001149,3,Opposition,455,6418.0,14.109999656677246
Dissipation,20001149,3,Conjunction,488,8109.0,16.6200008392334
Dissipation,20001149,4,Opposition,599,8503.0,14.199999809265137
Dissipation,20001149,4,Conjunction,629,10102.0,16.059999465942383
Dissipation,20001149,5,Opposition,741,10462.0,14.119999885559082
Dissipation,20001149,5,Conjunction,790,12767.0,16.15999984741211
Dissipation,20001154,1,Opposition,131,1708.0,13.039999961853027
Dissipation,20001154,1,Conjunction,139,1985.0,14.279999732971191
Dissipation,20001154,2,Opposition,301,4350.0,14.449999809265137
Dissipation,20001154,2,Conjunction,305,4162.0,13.649999618530273
Dissipation,20001154,3,Opposition,460,6942.0,15.09000015258789
Dissipation,20001154,3,Conjunction,441,5969.0,13.539999961853027
Dissipation,20001154,4,Opposition,606,8878.0,14.649999618530273
Dissipation,20001154,4,Conjunction,594,7963.0,13.40999984741211
Dissipation,20001154,5,Opposition,743,11377.0,15.3100004196167
Dissipation,20001154,5,Conjunction,740,11284.0,15.25
Dissipation,20001165,1,Opposition,157,2144.0,13.65999984741211
Dissipation,20001165,1,Conjunction,173,2463.0,14.239999771118164
Dissipation,20001165,2,Opposition,318,4482.0,14.09000015258789
Dissipation,20001165,2,Conjunction,343,4968.0,14.479999542236328
Dissipation,20001165,3,Opposition,487,6846.0,14.0600004196167
Dissipation,20001165,3,Conjunction,499,6993.0,14.010000228881836
Dissipation,20001165,4,Opposition,633,9017.0,14.239999771118164
Dissipation,20001165,4,Conjunction,630,9351.0,14.84000015258789
Dissipation,20001165,5,Opposition,767,10876.0,14.180000305175781
Dissipation,20001165,5,Conjunction,804,12023.0,14.949999809265137
Dissipation,20001167,1,Opposition,154,2523.0,16.3799991607666
Dissipation,20001167,1,Conjunction,149,2005.0,13.460000038146973
Dissipation,20001167,2,Opposition,301,4332.0,14.390000343322754
Dissipation,20001167,2,Conjunction,283,4179.0,14.770000457763672
Dissipation,20001167,3,Opposition,471,7046.0,14.960000038146973
Dissipation,20001167,3,Conjunction,425,6631.0,15.600000381469727
Dissipation,20001167,4,Opposition,613,8957.0,14.609999656677246
Dissipation,20001167,4,Conjunction,602,9328.0,15.5
Dissipation,20001167,5,Opposition,764,10754.0,14.079999923706055
Dissipation,20001167,5,Conjunction,773,12317.0,15.930000305175781
Dissipation,20001171,1,Opposition,154,2186.0,14.1899995803833
Dissipation,20001171,1,Conjunction,179,2472.0,13.8100004196167
Dissipation,20001171,2,Opposition,312,4770.0,15.289999961853027
Dissipation,20001171,2,Conjunction,337,4824.0,14.3100004196167
Dissipation,20001171,3,Opposition,491,7019.0,14.300000190734863
Dissipation,20001171,3,Conjunction,502,7247.0,14.4399995803833
Dissipation,20001171,4,Opposition,639,8876.0,13.890000343322754
Dissipation,20001171,4,Conjunction,655,9427.0,14.390000343322754
Dissipation,20001171,5,Opposition,818,12268.0,15.0
Dissipation,20001171,5,Conjunction,817,12310.0,15.069999694824219
Dissipation,20001172,1,Opposition,143,2149.0,15.029999732971191
Dissipation,20001172,1,Conjunction,158,2850.0,18.040000915527344
Dissipation,20001172,2,Opposition,317,4878.0,15.390000343322754
Dissipation,20001172,2,Conjunction,299,4606.0,15.399999618530273
Dissipation,20001172,3,Opposition,439,6790.0,15.470000267028809
Dissipation,20001172,3,Conjunction,455,6837.0,15.029999732971191
Dissipation,20001172,4,Opposition,588,9135.0,15.539999961853027
Dissipation,20001172,4,Conjunction,617,9159.0,14.84000015258789
Dissipation,20001172,5,Opposition,742,11136.0,15.010000228881836
Dissipation,20001172,5,Conjunction,773,11449.0,14.8100004196167
Dissipation,20001173,1,Opposition,144,1765.0,12.260000228881836
Dissipation,20001173,1,Conjunction,158,2992.0,18.940000534057617
Dissipation,20001173,2,Opposition,294,5120.0,17.40999984741211
Dissipation,20001173,2,Conjunction,304,4880.0,16.049999237060547
Dissipation,20001173,3,Opposition,460,7669.0,16.670000076293945
Dissipation,20001173,3,Conjunction,490,7487.0,15.279999732971191
Dissipation,20001173,4,Opposition,609,10024.0,16.459999084472656
Dissipation,20001173,4,Conjunction,643,9842.0,15.3100004196167
Dissipation,20001173,5,Opposition,778,12540.0,16.1200008392334
Dissipation,20001173,5,Conjunction,784,12228.0,15.600000381469727
Dissipation,20001177,1,Opposition,146,2325.0,15.920000076293945
Dissipation,20001177,1,Conjunction,151,2084.0,13.800000190734863
Dissipation,20001177,2,Opposition,292,4513.0,15.460000038146973
Dissipation,20001177,2,Conjunction,305,3890.0,12.75
Dissipation,20001177,3,Opposition,439,6638.0,15.119999885559082
Dissipation,20001177,3,Conjunction,476,6236.0,13.100000381469727
Dissipation,20001177,4,Opposition,606,9647.0,15.920000076293945
Dissipation,20001177,4,Conjunction,635,8396.0,13.220000267028809
Dissipation,20001177,5,Opposition,769,11724.0,15.25
Dissipation,20001177,5,Conjunction,814,11090.0,13.619999885559082
Dissipation,20001180,1,Opposition,134,2639.0,19.690000534057617
Dissipation,20001180,1,Conjunction,156,2335.0,14.970000267028809
Dissipation,20001180,2,Opposition,274,5094.0,18.59000015258789
Dissipation,20001180,2,Conjunction,297,4312.0,14.520000457763672
Dissipation,20001180,3,Opposition,421,7385.0,17.540000915527344
Dissipation,20001180,3,Conjunction,474,6447.0,13.600000381469727
Dissipation,20001180,4,Opposition,584,9469.0,16.209999084472656
Dissipation,20001180,4,Conjunction,614,8162.0,13.289999961853027
Dissipation,20001180,5,Opposition,732,11750.0,16.049999237060547
Dissipation,20001180,5,Conjunction,766,10212.0,13.329999923706055
Dissipation,20001189,1,Opposition,146,2462.0,16.860000610351562
Dissipation,20001189,1,Conjunction,144,2212.0,15.359999656677246
Dissipation,20001189,2,Opposition,319,4921.0,15.430000305175781
Dissipation,20001189,2,Conjunction,279,4054.0,14.529999732971191
Dissipation,20001189,3,Opposition,461,7381.0,16.010000228881836
Dissipation,20001189,3,Conjunction,427,7233.0,16.940000534057617
Dissipation,20001189,4,Opposition,606,9335.0,15.399999618530273
Dissipation,20001189,4,Conjunction,582,10707.0,18.399999618530273
Dissipation,20001189,5,Opposition,757,11396.0,15.050000190734863
Dissipation,20001189,5,Conjunction,705,12606.0,17.8799991607666
Dissipation,20001202,1,Opposition,162,2593.0,16.010000228881836
Dissipation,20001202,1,Conjunction,151,2119.0,14.029999732971191
Dissipation,20001202,2,Opposition,324,4716.0,14.5600004196167
Dissipation,20001202,2,Conjunction,297,4326.0,14.569999694824219
Dissipation,20001202,3,Opposition,474,7215.0,15.220000267028809
Dissipation,20001202,3,Conjunction,438,6649.0,15.180000305175781
Dissipation,20001202,4,Opposition,626,9658.0,15.430000305175781
Dissipation,20001202,4,Conjunction,600,9097.0,15.15999984741211
Dissipation,20001202,5,Opposition,769,11700.0,15.210000038146973
Dissipation,20001202,5,Conjunction,748,11565.0,15.460000038146973
Dissipation,20001208,1,Opposition,148,2230.0,15.069999694824219
Dissipation,20001208,1,Conjunction,137,2029.0,14.8100004196167
Dissipation,20001208,2,Opposition,294,4080.0,13.880000114440918
Dissipation,20001208,2,Conjunction,306,4154.0,13.579999923706055
Dissipation,20001208,3,Opposition,449,6094.0,13.569999694824219
Dissipation,20001208,3,Conjunction,455,6199.0,13.619999885559082
Dissipation,20001208,4,Opposition,609,8211.0,13.479999542236328
Dissipation,20001208,4,Conjunction,597,8564.0,14.350000381469727
Dissipation,20001208,5,Opposition,769,10858.0,14.119999885559082
Dissipation,20001208,5,Conjunction,752,10791.0,14.350000381469727
Dissipation,20001212,1,Opposition,169,3051.0,18.049999237060547
Dissipation,20001212,1,Conjunction,137,1966.0,14.350000381469727
Dissipation,20001212,2,Opposition,317,5148.0,16.239999771118164
Dissipation,20001212,2,Conjunction,293,4170.0,14.229999542236328
Dissipation,20001212,3,Opposition,454,7596.0,16.729999542236328
Dissipation,20001212,3,Conjunction,499,7138.0,14.300000190734863
Dissipation,20001212,4,Opposition,630,10173.0,16.149999618530273
Dissipation,20001212,4,Conjunction,656,9140.0,13.930000305175781
Dissipation,20001212,5,Opposition,789,12080.0,15.3100004196167
Dissipation,20001212,5,Conjunction,810,10972.0,13.550000190734863
Dissipation,20001240,1,Opposition,154,2646.0,17.18000030517578
Dissipation,20001240,1,Conjunction,145,1778.0,12.260000228881836
Dissipation,20001240,2,Opposition,292,4732.0,16.209999084472656
Dissipation,20001240,2,Conjunction,301,3595.0,11.9399995803833
Dissipation,20001240,3,Opposition,456,6960.0,15.260000228881836
Dissipation,20001240,3,Conjunction,460,5954.0,12.9399995803833
Dissipation,20001240,4,Opposition,625,9007.0,14.40999984741211
Dissipation,20001240,4,Conjunction,603,8142.0,13.5
Dissipation,20001240,5,Opposition,782,10873.0,13.899999618530273
Dissipation,20001240,5,Conjunction,747,10186.0,13.640000343322754
Dissipation,20001241,1,Opposition,157,2018.0,12.850000381469727
Dissipation,20001241,1,Conjunction,151,2039.0,13.5
Dissipation,20001241,2,Opposition,313,3959.0,12.649999618530273
Dissipation,20001241,2,Conjunction,303,4012.0,13.239999771118164
Dissipation,20001241,3,Opposition,468,6505.0,13.899999618530273
Dissipation,20001241,3,Conjunction,473,6361.0,13.449999809265137
Dissipation,20001241,4,Opposition,631,8807.0,13.960000038146973
Dissipation,20001241,4,Conjunction,651,8644.0,13.279999732971191
Dissipation,20001241,5,Opposition,756,10677.0,14.119999885559082
Dissipation,20001241,5,Conjunction,795,10752.0,13.520000457763672
Dissipation,20001243,1,Opposition,132,2203.0,16.690000534057617
Dissipation,20001243,1,Conjunction,171,2445.0,14.300000190734863
Dissipation,20001243,2,Opposition,257,4151.0,16.149999618530273
Dissipation,20001243,2,Conjunction,343,4702.0,13.710000038146973
Dissipation,20001243,3,Opposition,414,7011.0,16.93000030517578
Dissipation,20001243,3,Conjunction,498,7133.0,14.319999694824219
Dissipation,20001243,4,Opposition,561,9035.0,16.110000610351562
Dissipation,20001243,4,Conjunction,659,9478.0,14.380000114440918
Dissipation,20001243,5,Opposition,709,11380.0,16.049999237060547
Dissipation,20001243,5,Conjunction,809,11501.0,14.220000267028809
Dissipation,20001254,1,Opposition,152,2558.0,16.829999923706055
Dissipation,20001254,1,Conjunction,158,2378.0,15.050000190734863
Dissipation,20001254,2,Opposition,291,4712.0,16.190000534057617
Dissipation,20001254,2,Conjunction,310,4456.0,14.369999885559082
Dissipation,20001254,3,Opposition,427,6504.0,15.229999542236328
Dissipation,20001254,3,Conjunction,454,6306.0,13.890000343322754
Dissipation,20001254,4,Opposition,574,8776.0,15.289999961853027
Dissipation,20001254,4,Conjunction,610,8751.0,14.350000381469727
Dissipation,20001254,5,Opposition,721,11136.0,15.449999809265137
Dissipation,20001254,5,Conjunction,751,11561.0,15.390000343322754
Dissipation,20001256,1,Opposition,148,2008.0,13.569999694824219
Dissipation,20001256,1,Conjunction,139,2260.0,16.260000228881836
Dissipation,20001256,2,Opposition,326,5601.0,17.18000030517578
Dissipation,20001256,2,Conjunction,304,5017.0,16.5
Dissipation,20001256,3,Opposition,476,7922.0,16.639999389648438
Dissipation,20001256,3,Conjunction,457,7702.0,16.850000381469727
Dissipation,20001256,4,Opposition,645,10033.0,15.5600004196167
Dissipation,20001256,4,Conjunction,624,10125.0,16.229999542236328
Dissipation,20001256,5,Opposition,802,13008.0,16.219999313354492
Dissipation,20001256,5,Conjunction,792,13165.0,16.6200008392334
Dissipation,20001262,1,Opposition,167,2516.0,15.069999694824219
Dissipation,20001262,1,Conjunction,143,2575.0,18.010000228881836
Dissipation,20001262,2,Opposition,323,4839.0,14.979999542236328
Dissipation,20001262,2,Conjunction,292,4601.0,15.760000228881836
Dissipation,20001262,3,Opposition,495,8228.0,16.6200008392334
Dissipation,20001262,3,Conjunction,449,6720.0,14.970000267028809
Dissipation,20001262,4,Opposition,639,10588.0,16.56999969482422
Dissipation,20001262,4,Conjunction,608,8914.0,14.65999984741211
Dissipation,20001262,5,Opposition,807,12896.0,15.979999542236328
Dissipation,20001262,5,Conjunction,764,11501.0,15.050000190734863
Dissipation,20001264,1,Opposition,154,2102.0,13.649999618530273
Dissipation,20001264,1,Conjunction,165,2953.0,17.899999618530273
Dissipation,20001264,2,Opposition,300,4713.0,15.710000038146973
Dissipation,20001264,2,Conjunction,327,5286.0,16.170000076293945
Dissipation,20001264,3,Opposition,472,6950.0,14.720000267028809
Dissipation,20001264,3,Conjunction,481,7436.0,15.460000038146973
Dissipation,20001264,4,Opposition,617,9260.0,15.010000228881836
Dissipation,20001264,4,Conjunction,631,9892.0,15.680000305175781
Dissipation,20001264,5,Opposition,788,12083.0,15.329999923706055
Dissipation,20001264,5,Conjunction,771,11729.0,15.210000038146973
Dissipation,20001266,1,Opposition,152,2519.0,16.56999969482422
Dissipation,20001266,1,Conjunction,154,2304.0,14.960000038146973
Dissipation,20001266,2,Opposition,315,4990.0,15.84000015258789
Dissipation,20001266,2,Conjunction,285,4368.0,15.329999923706055
Dissipation,20001266,3,Opposition,496,7182.0,14.479999542236328
Dissipation,20001266,3,Conjunction,447,6433.0,14.390000343322754
Dissipation,20001266,4,Opposition,644,9620.0,14.9399995803833
Dissipation,20001266,4,Conjunction,575,8848.0,15.390000343322754
Dissipation,20001266,5,Opposition,806,12240.0,15.1899995803833
Dissipation,20001266,5,Conjunction,727,10905.0,15.0
Dissipation,20001268,1,Opposition,145,2780.0,19.170000076293945
Dissipation,20001268,1,Conjunction,178,2669.0,14.989999771118164
Dissipation,20001268,2,Opposition,303,5477.0,18.079999923706055
Dissipation,20001268,2,Conjunction,350,5195.0,14.84000015258789
Dissipation,20001268,3,Opposition,454,7309.0,16.100000381469727
Dissipation,20001268,3,Conjunction,504,7282.0,14.449999809265137
Dissipation,20001268,4,Opposition,605,9464.0,15.640000343322754
Dissipation,20001268,4,Conjunction,665,9946.0,14.960000038146973
Dissipation,20001268,5,Opposition,763,11993.0,15.720000267028809
Dissipation,20001268,5,Conjunction,802,12237.0,15.260000228881836
Dissipation,20001269,1,Opposition,143,2653.0,18.549999237060547
Dissipation,20001269,1,Conjunction,130,2484.0,19.110000610351562
Dissipation,20001269,2,Opposition,306,4787.0,15.640000343322754
Dissipation,20001269,2,Conjunction,284,4598.0,16.190000534057617
Dissipation,20001269,3,Opposition,456,6870.0,15.069999694824219
Dissipation,20001269,3,Conjunction,408,6370.0,15.609999656677246
Dissipation,20001269,4,Opposition,608,8789.0,14.460000038146973
Dissipation,20001269,4,Conjunction,562,8705.0,15.489999771118164
Dissipation,20001269,5,Opposition,759,11081.0,14.600000381469727
Dissipation,20001269,5,Conjunction,717,10779.0,15.029999732971191
Dissipation,20001280,1,Opposition,166,2355.0,14.1899995803833
Dissipation,20001280,1,Conjunction,177,2698.0,15.239999771118164
Dissipation,20001280,2,Opposition,314,4667.0,14.859999656677246
Dissipation,20001280,2,Conjunction,317,4373.0,13.789999961853027
Dissipation,20001280,3,Opposition,464,7436.0,16.030000686645508
Dissipation,20001280,3,Conjunction,469,7131.0,15.199999809265137
Dissipation,20001280,4,Opposition,610,9535.0,15.630000114440918
Dissipation,20001280,4,Conjunction,638,9466.0,14.84000015258789
Dissipation,20001280,5,Opposition,772,13136.0,17.020000457763672
Dissipation,20001280,5,Conjunction,794,11290.0,14.220000267028809
Dissipation,20001282,1,Opposition,157,2300.0,14.649999618530273
Dissipation,20001282,1,Conjunction,152,1902.0,12.510000228881836
Dissipation,20001282,2,Opposition,292,4705.0,16.110000610351562
Dissipation,20001282,2,Conjunction,337,4775.0,14.170000076293945
Dissipation,20001282,3,Opposition,459,7074.0,15.40999984741211
Dissipation,20001282,3,Conjunction,501,8249.0,16.469999313354492
Dissipation,20001282,4,Opposition,582,9156.0,15.729999542236328
Dissipation,20001282,4,Conjunction,655,10980.0,16.760000228881836
Dissipation,20001282,5,Opposition,718,11010.0,15.329999923706055
Dissipation,20001282,5,Conjunction,801,12728.0,15.890000343322754
Dissipation,20001303,1,Opposition,179,2789.0,15.579999923706055
Dissipation,20001303,1,Conjunction,155,2500.0,16.1299991607666
Dissipation,20001303,2,Opposition,329,6189.0,18.809999465942383
Dissipation,20001303,2,Conjunction,326,5420.0,16.6299991607666
Dissipation,20001303,3,Opposition,472,8713.0,18.459999084472656
Dissipation,20001303,3,Conjunction,484,8545.0,17.649999618530273
Dissipation,20001303,4,Opposition,634,11075.0,17.469999313354492
Dissipation,20001303,4,Conjunction,653,10860.0,16.6299991607666
Dissipation,20001303,5,Opposition,789,13763.0,17.440000534057617
Dissipation,20001303,5,Conjunction,800,12647.0,15.8100004196167
Dissipation,20001306,1,Opposition,166,1907.0,11.489999771118164
Dissipation,20001306,1,Conjunction,136,2040.0,15.0
Dissipation,20001306,2,Opposition,334,4173.0,12.489999771118164
Dissipation,20001306,2,Conjunction,325,4257.0,13.100000381469727
Dissipation,20001306,3,Opposition,480,6218.0,12.949999809265137
Dissipation,20001306,3,Conjunction,478,6246.0,13.069999694824219
Dissipation,20001306,4,Opposition,616,8822.0,14.319999694824219
Dissipation,20001306,4,Conjunction,634,8591.0,13.550000190734863
Dissipation,20001306,5,Opposition,766,10927.0,14.270000457763672
Dissipation,20001306,5,Conjunction,779,10781.0,13.84000015258789
Dissipation,20001309,1,Opposition,161,3041.0,18.889999389648438
Dissipation,20001309,1,Conjunction,168,2513.0,14.960000038146973
Dissipation,20001309,2,Opposition,319,5304.0,16.6299991607666
Dissipation,20001309,2,Conjunction,337,4831.0,14.34000015258789
Dissipation,20001309,3,Opposition,484,7827.0,16.170000076293945
Dissipation,20001309,3,Conjunction,498,7558.0,15.180000305175781
Dissipation,20001309,4,Opposition,630,10023.0,15.90999984741211
Dissipation,20001309,4,Conjunction,638,9295.0,14.569999694824219
Dissipation,20001309,5,Opposition,785,12173.0,15.510000228881836
Dissipation,20001309,5,Conjunction,804,11665.0,14.510000228881836
Dissipation,20001315,1,Opposition,181,2665.0,14.720000267028809
Dissipation,20001315,1,Conjunction,179,2414.0,13.489999771118164
Dissipation,20001315,2,Opposition,332,4743.0,14.289999961853027
Dissipation,20001315,2,Conjunction,357,5298.0,14.84000015258789
Dissipation,20001315,3,Opposition,493,7400.0,15.010000228881836
Dissipation,20001315,3,Conjunction,499,7414.0,14.859999656677246
Dissipation,20001315,4,Opposition,649,9971.0,15.359999656677246
Dissipation,20001315,4,Conjunction,658,9679.0,14.710000038146973
Dissipation,20001315,5,Opposition,810,12902.0,15.930000305175781
Dissipation,20001315,5,Conjunction,814,12119.0,14.890000343322754
Dissipation,20001323,1,Opposition,173,2604.0,15.050000190734863
Dissipation,20001323,1,Conjunction,168,2690.0,16.010000228881836
Dissipation,20001323,2,Opposition,309,4750.0,15.369999885559082
Dissipation,20001323,2,Conjunction,339,4938.0,14.569999694824219
Dissipation,20001323,3,Opposition,472,7086.0,15.010000228881836
Dissipation,20001323,3,Conjunction,488,6900.0,14.140000343322754
Dissipation,20001323,4,Opposition,606,9541.0,15.739999771118164
Dissipation,20001323,4,Conjunction,624,9659.0,15.479999542236328
Dissipation,20001323,5,Opposition,751,11434.0,15.229999542236328
Dissipation,20001323,5,Conjunction,811,12474.0,15.380000114440918
Dissipation,20001328,1,Opposition,160,2347.0,14.670000076293945
Dissipation,20001328,1,Conjunction,133,2162.0,16.260000228881836
Dissipation,20001328,2,Opposition,309,4569.0,14.789999961853027
Dissipation,20001328,2,Conjunction,287,4234.0,14.75
Dissipation,20001328,3,Opposition,473,7211.0,15.25
Dissipation,20001328,3,Conjunction,447,6506.0,14.550000190734863
Dissipation,20001328,4,Opposition,625,9076.0,14.520000457763672
Dissipation,20001328,4,Conjunction,605,8941.0,14.779999732971191
Dissipation,20001328,5,Opposition,775,12023.0,15.510000228881836
Dissipation,20001328,5,Conjunction,762,10877.0,14.270000457763672
Dissipation,20001330,1,Opposition,159,2501.0,15.729999542236328
Dissipation,20001330,1,Conjunction,142,1876.0,13.210000038146973
Dissipation,20001330,2,Opposition,301,4260.0,14.149999618530273
Dissipation,20001330,2,Conjunction,304,3833.0,12.609999656677246
Dissipation,20001330,3,Opposition,448,6224.0,13.890000343322754
Dissipation,20001330,3,Conjunction,478,5934.0,12.40999984741211
Dissipation,20001330,4,Opposition,594,8886.0,14.960000038146973
Dissipation,20001330,4,Conjunction,656,8955.0,13.649999618530273
Dissipation,20001330,5,Opposition,767,11225.0,14.630000114440918
Dissipation,20001330,5,Conjunction,824,10907.0,13.239999771118164
Dissipation,20001345,1,Opposition,148,2542.0,17.18000030517578
Dissipation,20001345,1,Conjunction,148,1901.0,12.84000015258789
Dissipation,20001345,2,Opposition,318,5640.0,17.739999771118164
Dissipation,20001345,2,Conjunction,306,3994.0,13.050000190734863
Dissipation,20001345,3,Opposition,458,7693.0,16.799999237060547
Dissipation,20001345,3,Conjunction,454,6191.0,13.640000343322754
Dissipation,20001345,4,Opposition,617,10366.0,16.799999237060547
Dissipation,20001345,4,Conjunction,600,7919.0,13.199999809265137
Dissipation,20001345,5,Opposition,791,13012.0,16.450000762939453
Dissipation,20001345,5,Conjunction,736,11621.0,15.789999961853027
Dissipation,20001351,1,Opposition,146,1767.0,12.100000381469727
Dissipation,20001351,1,Conjunction,151,2203.0,14.59000015258789
Dissipation,20001351,2,Opposition,301,3624.0,12.039999961853027
Dissipation,20001351,2,Conjunction,305,4271.0,14.0
Dissipation,20001351,3,Opposition,480,6077.0,12.65999984741211
Dissipation,20001351,3,Conjunction,438,5989.0,13.670000076293945
Dissipation,20001351,4,Opposition,647,8471.0,13.09000015258789
Dissipation,20001351,4,Conjunction,605,8239.0,13.619999885559082
Dissipation,20001351,5,Opposition,794,10531.0,13.260000228881836
Dissipation,20001351,5,Conjunction,731,10383.0,14.199999809265137
Dissipation,20001356,1,Opposition,142,2145.0,15.109999656677246
Dissipation,20001356,1,Conjunction,145,2582.0,17.809999465942383
Dissipation,20001356,2,Opposition,284,4159.0,14.640000343322754
Dissipation,20001356,2,Conjunction,283,4701.0,16.610000610351562
Dissipation,20001356,3,Opposition,443,7050.0,15.90999984741211
Dissipation,20001356,3,Conjunction,434,7067.0,16.280000686645508
Dissipation,20001356,4,Opposition,595,9382.0,15.770000457763672
Dissipation,20001356,4,Conjunction,585,9715.0,16.610000610351562
Dissipation,20001356,5,Opposition,753,11810.0,15.680000305175781
Dissipation,20001356,5,Conjunction,752,12291.0,16.34000015258789
Dissipation,20001390,1,Opposition,163,3066.0,18.809999465942383
Dissipation,20001390,1,Conjunction,140,1969.0,14.0600004196167
Dissipation,20001390,2,Opposition,314,5912.0,18.829999923706055
Dissipation,20001390,2,Conjunction,280,4666.0,16.65999984741211
Dissipation,20001390,3,Opposition,461,8215.0,17.81999969482422
Dissipation,20001390,3,Conjunction,451,7544.0,16.729999542236328
Dissipation,20001390,4,Opposition,638,10921.0,17.1200008392334
Dissipation,20001390,4,Conjunction,603,10594.0,17.56999969482422
Dissipation,20001390,5,Opposition,819,13227.0,16.149999618530273
Dissipation,20001390,5,Conjunction,769,13213.0,17.18000030517578
Dissipation,20001404,1,Opposition,173,3073.0,17.760000228881836
Dissipation,20001404,1,Conjunction,132,1740.0,13.180000305175781
Dissipation,20001404,2,Opposition,333,5534.0,16.6200008392334
Dissipation,20001404,2,Conjunction,283,4310.0,15.229999542236328
Dissipation,20001404,3,Opposition,474,7588.0,16.010000228881836
Dissipation,20001404,3,Conjunction,456,7138.0,15.649999618530273
Dissipation,20001404,4,Opposition,639,10406.0,16.280000686645508
Dissipation,20001404,4,Conjunction,605,10142.0,16.760000228881836
Dissipation,20001404,5,Opposition,785,12336.0,15.710000038146973
Dissipation,20001404,5,Conjunction,760,12419.0,16.34000015258789
Dissipation,20001424,1,Opposition,157,1940.0,12.359999656677246
Dissipation,20001424,1,Conjunction,157,2506.0,15.960000038146973
Dissipation,20001424,2,Opposition,322,4528.0,14.0600004196167
Dissipation,20001424,2,Conjunction,331,5211.0,15.739999771118164
Dissipation,20001424,3,Opposition,468,6672.0,14.260000228881836
Dissipation,20001424,3,Conjunction,470,7253.0,15.430000305175781
Dissipation,20001424,4,Opposition,619,8772.0,14.170000076293945
Dissipation,20001424,4,Conjunction,605,9266.0,15.319999694824219
Dissipation,20001424,5,Opposition,755,10330.0,13.680000305175781
Dissipation,20001424,5,Conjunction,787,12328.0,15.65999984741211
Dissipation,20001428,1,Opposition,145,2559.0,17.649999618530273
Dissipation,20001428,1,Conjunction,140,2744.0,19.600000381469727
Dissipation,20001428,2,Opposition,306,4989.0,16.299999237060547
Dissipation,20001428,2,Conjunction,288,5033.0,17.479999542236328
Dissipation,20001428,3,Opposition,474,7265.0,15.329999923706055
Dissipation,20001428,3,Conjunction,436,7343.0,16.84000015258789
Dissipation,20001428,4,Opposition,606,8767.0,14.470000267028809
Dissipation,20001428,4,Conjunction,604,9782.0,16.200000762939453
Dissipation,20001428,5,Opposition,770,10896.0,14.149999618530273
Dissipation,20001428,5,Conjunction,752,11800.0,15.6899995803833
Dissipation,20001436,1,Opposition,149,3395.0,22.790000915527344
Dissipation,20001436,1,Conjunction,164,2219.0,13.529999732971191
Dissipation,20001436,2,Opposition,298,5585.0,18.739999771118164
Dissipation,20001436,2,Conjunction,318,5031.0,15.819999694824219
Dissipation,20001436,3,Opposition,462,7686.0,16.639999389648438
Dissipation,20001436,3,Conjunction,460,7065.0,15.359999656677246
Dissipation,20001436,4,Opposition,608,9755.0,16.040000915527344
Dissipation,20001436,4,Conjunction,617,9598.0,15.5600004196167
Dissipation,20001436,5,Opposition,749,11517.0,15.380000114440918
Dissipation,20001436,5,Conjunction,773,11643.0,15.0600004196167
Dissipation,20001437,1,Opposition,150,2567.0,17.110000610351562
Dissipation,20001437,1,Conjunction,152,2673.0,17.59000015258789
Dissipation,20001437,2,Opposition,297,5423.0,18.260000228881836
Dissipation,20001437,2,Conjunction,301,4617.0,15.34000015258789
Dissipation,20001437,3,Opposition,460,8028.0,17.450000762939453
Dissipation,20001437,3,Conjunction,465,7046.0,15.149999618530273
Dissipation,20001437,4,Opposition,617,10368.0,16.799999237060547
Dissipation,20001437,4,Conjunction,604,9578.0,15.859999656677246
Dissipation,20001437,5,Opposition,770,12115.0,15.729999542236328
Dissipation,20001437,5,Conjunction,746,11889.0,15.9399995803833
Dissipation,20001439,1,Opposition,141,1976.0,14.010000228881836
Dissipation,20001439,1,Conjunction,138,2010.0,14.569999694824219
Dissipation,20001439,2,Opposition,292,4670.0,15.989999771118164
Dissipation,20001439,2,Conjunction,286,4122.0,14.40999984741211
Dissipation,20001439,3,Opposition,451,7758.0,17.200000762939453
Dissipation,20001439,3,Conjunction,432,5833.0,13.5
Dissipation,20001439,4,Opposition,616,9872.0,16.030000686645508
Dissipation,20001439,4,Conjunction,578,7700.0,13.319999694824219
